Date,Sentiment
2018-12-16,-0.081
2018-12-17,0.237
2018-12-18,0.239
2018-12-19,-0.074
2018-12-20,-0.234
2018-12-21,-0.252
2018-12-22,0.104
2018-12-23,0.172
2018-12-24,-0.142
2018-12-25,0.087
2018-12-26,0.24
2018-12-27,0.253
2018-12-28,0.515
2018-12-29,0.438
2018-12-30,-0.2
2018-12-31,0.551
2019-01-01,-0.069
2019-01-02,0.373
2019-01-03,0.099
2019-01-04,-0.035
2019-01-05,-0.426
2019-01-06,0.032
2019-01-07,-0.357
2019-01-08,0.351
2019-01-09,0.505
2019-01-10,-0.143
2019-01-11,0.165
2019-01-12,-0.123
2019-01-13,-0.096
2019-01-14,0.297
2019-01-15,0.069
2019-01-16,0.567
2019-01-17,-0.055
2019-01-18,0.36
2019-01-19,0.107
2019-01-20,0.303
2019-01-21,-0.045
2019-01-22,0.066
2019-01-23,0.048
2019-01-24,-0.154
2019-01-25,0.265
2019-01-26,0.262
2019-01-27,0.246
2019-01-28,0.51
2019-01-29,0.486
2019-01-30,-0.025
2019-01-31,0.184
2019-02-01,-0.095
2019-02-02,0.087
2019-02-03,-0.088
2019-02-04,0.534
2019-02-05,0.182
2019-02-06,0.019
2019-02-07,0.414
2019-02-08,-0.528
2019-02-09,-0.484
2019-02-10,0.303
2019-02-11,0.097
2019-02-12,0.15
2019-02-13,-0.291
2019-02-14,0.073
2019-02-15,0.641
2019-02-16,0.311
2019-02-17,0.128
2019-02-18,-0.043
2019-02-19,-0.03
2019-02-20,-0.516
2019-02-21,0.152
2019-02-22,0.317
2019-02-23,-0.361
2019-02-24,-0.105
2019-02-25,-0.244
2019-02-26,-0.19
2019-02-27,0.095
2019-02-28,-0.504
2019-03-01,0.252
2019-03-02,0.291
2019-03-03,0.01
2019-03-04,-0.615
2019-03-05,-0.199
2019-03-06,0.425
2019-03-07,-0.698
2019-03-08,-0.017
2019-03-09,-0.25
2019-03-10,0.305
2019-03-11,-0.109
2019-03-12,0.193
2019-03-13,0.238
2019-03-14,0.594
2019-03-15,0.023
2019-03-16,0.185
2019-03-17,-0.336
2019-03-18,0.413
2019-03-19,-0.133
2019-03-20,-0.077
2019-03-21,0.074
2019-03-22,-0.358
2019-03-23,0.144
2019-03-24,0.351
2019-03-25,0.162
2019-03-26,-0.365
2019-03-27,0.045
2019-03-28,0.288
2019-03-29,-0.446
2019-03-30,-0.221
2019-03-31,0.325
2019-04-01,0.156
2019-04-02,0.195
2019-04-03,0.601
2019-04-04,0.211
2019-04-05,0.264
2019-04-06,0.839
2019-04-07,0.02
2019-04-08,-0.143
2019-04-09,0.2
2019-04-10,0.203
2019-04-11,-0.067
2019-04-12,-0.209
2019-04-13,0.727
2019-04-14,0.172
2019-04-15,-0.125
2019-04-16,0.336
2019-04-17,0.049
2019-04-18,0.009
2019-04-19,0.237
2019-04-20,-0.282
2019-04-21,0.179
2019-04-22,0.616
2019-04-23,0.211
2019-04-24,-0.025
2019-04-25,-0.062
2019-04-26,-0.035
2019-04-27,0.009
2019-04-28,-0.026
2019-04-29,0.337
2019-04-30,-0.405
2019-05-01,0.321
2019-05-02,-0.026
2019-05-03,0.186
2019-05-04,-0.236
2019-05-05,0.452
2019-05-06,0.429
2019-05-07,0.349
2019-05-08,-0.344
2019-05-09,0.312
2019-05-10,0.193
2019-05-11,-0.369
2019-05-12,0.073
2019-05-13,0.182
2019-05-14,0.236
2019-05-15,0.13
2019-05-16,0.162
2019-05-17,0.493
2019-05-18,0.423
2019-05-19,-0.723
2019-05-20,-0.009
2019-05-21,0.034
2019-05-22,-0.411
2019-05-23,0.106
2019-05-24,0.43
2019-05-25,-0.224
2019-05-26,0.174
2019-05-27,-0.176
2019-05-28,-0.108
2019-05-29,0.494
2019-05-30,-0.072
2019-05-31,0.209
2019-06-01,-0.444
2019-06-02,0.601
2019-06-03,0.249
2019-06-04,0.029
2019-06-05,0.241
2019-06-06,-0.315
2019-06-07,0.411
2019-06-08,-0.011
2019-06-09,0.023
2019-06-10,-0.058
2019-06-11,-0.083
2019-06-12,0.275
2019-06-13,0.152
2019-06-14,0.262
2019-06-15,0.078
2019-06-16,0.224
2019-06-17,-0.037
2019-06-18,0.704
2019-06-19,-0.359
2019-06-20,0.433
2019-06-21,0.463
2019-06-22,-0.159
2019-06-23,0.704
2019-06-24,0.359
2019-06-25,0.352
2019-06-26,0.088
2019-06-27,0.019
2019-06-28,0.021
2019-06-29,0.189
2019-06-30,0.472
2019-07-01,0.131
2019-07-02,-0.175
2019-07-03,0.311
2019-07-04,0.338
2019-07-05,0.263
2019-07-06,0.289
2019-07-07,0.004
2019-07-08,-0.18
2019-07-09,-0.163
2019-07-10,-0.378
2019-07-11,0.146
2019-07-12,0.057
2019-07-13,-0.043
2019-07-14,-0.748
2019-07-15,-0.269
2019-07-16,0.394
2019-07-17,-0.106
2019-07-18,0.181
2019-07-19,-0.309
2019-07-20,0.483
2019-07-21,0.04
2019-07-22,0.161
2019-07-23,0.731
2019-07-24,0.505
2019-07-25,-0.006
2019-07-26,-0.086
2019-07-27,-0.011
2019-07-28,0.223
2019-07-29,0.051
2019-07-30,-0.031
2019-07-31,0.491
2019-08-01,0.048
2019-08-02,0.724
2019-08-03,0.105
2019-08-04,0.58
2019-08-05,0.18
2019-08-06,0.35
2019-08-07,-0.123
2019-08-08,-0.159
2019-08-09,0.209
2019-08-10,0.357
2019-08-11,0.091
2019-08-12,-0.28
2019-08-13,-0.301
2019-08-14,-0.32
2019-08-15,-0.415
2019-08-16,0.111
2019-08-17,0.395
2019-08-18,0.076
2019-08-19,-0.553
2019-08-20,0.027
2019-08-21,0.034
2019-08-22,0.667
2019-08-23,-0.328
2019-08-24,-0.029
2019-08-25,0.558
2019-08-26,0.206
2019-08-27,0.238
2019-08-28,0.112
2019-08-29,0.172
2019-08-30,0.298
2019-08-31,-0.147
2019-09-01,0.326
2019-09-02,-0.304
2019-09-03,0.172
2019-09-04,0.13
2019-09-05,-0.093
2019-09-06,0.074
2019-09-07,-0.094
2019-09-08,-0.22
2019-09-09,-0.019
2019-09-10,-0.229
2019-09-11,0.17
2019-09-12,-0.242
2019-09-13,0.279
2019-09-14,-0.251
2019-09-15,-0.079
2019-09-16,-0.095
2019-09-17,0.451
2019-09-18,0.172
2019-09-19,0.021
2019-09-20,0.22
2019-09-21,-0.51
2019-09-22,0.068
2019-09-23,0.639
2019-09-24,0.117
2019-09-25,0.099
2019-09-26,0.233
2019-09-27,0.331
2019-09-28,-0.479
2019-09-29,-0.391
2019-09-30,0.139
2019-10-01,-0.12
2019-10-02,0.447
2019-10-03,-0.008
2019-10-04,-0.462
2019-10-05,-0.275
2019-10-06,-0.69
2019-10-07,0.014
2019-10-08,0.027
2019-10-09,-0.039
2019-10-10,0.382
2019-10-11,0.416
2019-10-12,0.032
2019-10-13,-0.518
2019-10-14,0.253
2019-10-15,0.236
2019-10-16,0.167
2019-10-17,0.355
2019-10-18,-0.246
2019-10-19,0.642
2019-10-20,-0.189
2019-10-21,0.29
2019-10-22,-0.392
2019-10-23,-0.18
2019-10-24,0.505
2019-10-25,0.007
2019-10-26,0.315
2019-10-27,0.146
2019-10-28,0.051
2019-10-29,0.462
2019-10-30,0.014
2019-10-31,-0.419
2019-11-01,-0.145
2019-11-02,0.234
2019-11-03,0.191
2019-11-04,-0.359
2019-11-05,-0.123
2019-11-06,-0.083
2019-11-07,-0.022
2019-11-08,-0.305
2019-11-09,-0.096
2019-11-10,-0.124
2019-11-11,0.296
2019-11-12,0.307
2019-11-13,0.039
2019-11-14,-0.03
2019-11-15,0.119
2019-11-16,-0.149
2019-11-17,-0.241
2019-11-18,-0.183
2019-11-19,-0.098
2019-11-20,-0.246
2019-11-21,0.125
2019-11-22,0.284
2019-11-23,-0.364
2019-11-24,0.087
2019-11-25,0.018
2019-11-26,0.176
2019-11-27,0.076
2019-11-28,-0.327
2019-11-29,-0.273
2019-11-30,0.088
2019-12-01,0.368
2019-12-02,-0.54
2019-12-03,0.177
2019-12-04,0.413
2019-12-05,0.037
2019-12-06,0.234
2019-12-07,-0.117
2019-12-08,0.047
2019-12-09,-0.374
2019-12-10,-0.576
2019-12-11,0.344
2019-12-12,-0.196
2019-12-13,-0.048
2019-12-14,-0.308
2019-12-15,-0.315
2019-12-16,0.031
2019-12-17,-0.124
2019-12-18,0.186
2019-12-19,0.207
2019-12-20,0.17
2019-12-21,0.147
2019-12-22,0.522
2019-12-23,-0.219
2019-12-24,0.065
2019-12-25,0.397
2019-12-26,0.434
2019-12-27,-0.318
2019-12-28,-0.007
2019-12-29,0.46
2019-12-30,0.222
2019-12-31,0.135
2020-01-01,0.019
2020-01-02,-0.027
2020-01-03,0.161
2020-01-04,0.009
2020-01-05,0.068
2020-01-06,0.102
2020-01-07,-0.11
2020-01-08,0.229
2020-01-09,0.896
2020-01-10,-0.418
2020-01-11,0.171
2020-01-12,-0.133
2020-01-13,0.242
2020-01-14,0.093
2020-01-15,0.293
2020-01-16,0.409
2020-01-17,0.134
2020-01-18,0.397
2020-01-19,-0.576
2020-01-20,0.525
2020-01-21,0.185
2020-01-22,0.382
2020-01-23,-0.262
2020-01-24,-0.153
2020-01-25,0.121
2020-01-26,0.075
2020-01-27,0.159
2020-01-28,0.384
2020-01-29,-0.414
2020-01-30,0.353
2020-01-31,0.082
2020-02-01,0.023
2020-02-02,-0.332
2020-02-03,0.221
2020-02-04,-0.596
2020-02-05,0.262
2020-02-06,-0.338
2020-02-07,0.095
2020-02-08,0.047
2020-02-09,0.407
2020-02-10,0.03
2020-02-11,-0.114
2020-02-12,-0.062
2020-02-13,0.436
2020-02-14,0.23
2020-02-15,-0.028
2020-02-16,0.014
2020-02-17,-0.359
2020-02-18,0.189
2020-02-19,-0.413
2020-02-20,0.291
2020-02-21,0.116
2020-02-22,0.748
2020-02-23,-0.228
2020-02-24,0.051
2020-02-25,0.584
2020-02-26,0.414
2020-02-27,-0.115
2020-02-28,0.143
2020-02-29,0.081
2020-03-01,0.159
2020-03-02,-0.116
2020-03-03,0.055
2020-03-04,-0.367
2020-03-05,0.118
2020-03-06,0.206
2020-03-07,0.016
2020-03-08,-0.372
2020-03-09,0.357
2020-03-10,0.182
2020-03-11,-0.123
2020-03-12,0.001
2020-03-13,-0.34
2020-03-14,-0.207
2020-03-15,-0.071
2020-03-16,0.424
2020-03-17,-0.099
2020-03-18,0.259
2020-03-19,-0.071
2020-03-20,0.149
2020-03-21,0.04
2020-03-22,0.324
2020-03-23,-0.07
2020-03-24,-0.36
2020-03-25,-0.307
2020-03-26,-0.069
2020-03-27,-0.27
2020-03-28,0.195
2020-03-29,-0.05
2020-03-30,0.745
2020-03-31,-0.407
2020-04-01,0.137
2020-04-02,-0.236
2020-04-03,-0.058
2020-04-04,0.12
2020-04-05,-0.571
2020-04-06,0.146
2020-04-07,0.613
2020-04-08,-0.047
2020-04-09,0.153
2020-04-10,0.367
2020-04-11,0.034
2020-04-12,-0.083
2020-04-13,-0.557
2020-04-14,0.259
2020-04-15,0.048
2020-04-16,-0.204
2020-04-17,0.115
2020-04-18,-0.083
2020-04-19,-0.068
2020-04-20,0.25
2020-04-21,-0.295
2020-04-22,0.373
2020-04-23,-0.311
2020-04-24,-0.106
2020-04-25,0.618
2020-04-26,0.396
2020-04-27,0.107
2020-04-28,-0.183
2020-04-29,-0.068
2020-04-30,0.101
2020-05-01,0.091
2020-05-02,0.055
2020-05-03,0.071
2020-05-04,0.02
2020-05-05,-0.324
2020-05-06,-0.065
2020-05-07,0.336
2020-05-08,-0.303
2020-05-09,0.027
2020-05-10,-0.15
2020-05-11,0.111
2020-05-12,-0.029
2020-05-13,0.494
2020-05-14,0.222
2020-05-15,-0.287
2020-05-16,0.268
2020-05-17,-0.137
2020-05-18,-0.082
2020-05-19,0.168
2020-05-20,-0.058
2020-05-21,0.33
2020-05-22,-0.137
2020-05-23,-0.093
2020-05-24,-0.104
2020-05-25,-0.078
2020-05-26,0.388
2020-05-27,0.256
2020-05-28,0.559
2020-05-29,0.715
2020-05-30,-0.209
2020-05-31,0.1
2020-06-01,-0.249
2020-06-02,-0.138
2020-06-03,-0.096
2020-06-04,-0.216
2020-06-05,-0.215
2020-06-06,0.04
2020-06-07,-0.261
2020-06-08,0.316
2020-06-09,-0.177
2020-06-10,0.867
2020-06-11,-0.046
2020-06-12,0.1
2020-06-13,-0.283
2020-06-14,0.558
2020-06-15,0.393
2020-06-16,0.163
2020-06-17,-0.297
2020-06-18,0.139
2020-06-19,-0.234
2020-06-20,0.489
2020-06-21,0.307
2020-06-22,0.107
2020-06-23,-0.602
2020-06-24,-0.195
2020-06-25,0.273
2020-06-26,0.42
2020-06-27,0.391
2020-06-28,-0.366
2020-06-29,0.164
2020-06-30,0.364
2020-07-01,-0.384
2020-07-02,0.078
2020-07-03,0.157
2020-07-04,-0.004
2020-07-05,-0.439
2020-07-06,-0.011
2020-07-07,-0.012
2020-07-08,0.039
2020-07-09,-0.078
2020-07-10,-0.044
2020-07-11,0.069
2020-07-12,0.204
2020-07-13,-0.005
2020-07-14,-0.035
2020-07-15,0.106
2020-07-16,-0.458
2020-07-17,0.214
2020-07-18,0.08
2020-07-19,0.091
2020-07-20,0.349
2020-07-21,-0.467
2020-07-22,-0.473
2020-07-23,0.157
2020-07-24,0.078
2020-07-25,0.128
2020-07-26,-0.049
2020-07-27,0.266
2020-07-28,0.341
2020-07-29,0.216
2020-07-30,0.007
2020-07-31,-0.51
2020-08-01,0.295
2020-08-02,0.422
2020-08-03,0.26
2020-08-04,-0.166
2020-08-05,0.269
2020-08-06,0.321
2020-08-07,0.516
2020-08-08,-0.165
2020-08-09,0.017
2020-08-10,0.289
2020-08-11,0.096
2020-08-12,-0.233
2020-08-13,0.196
2020-08-14,0.242
2020-08-15,0.105
2020-08-16,0.141
2020-08-17,0.008
2020-08-18,0.494
2020-08-19,-0.172
2020-08-20,-0.084
2020-08-21,0.083
2020-08-22,0.326
2020-08-23,-0.339
2020-08-24,-0.287
2020-08-25,-0.491
2020-08-26,0.089
2020-08-27,-0.233
2020-08-28,-0.028
2020-08-29,0.265
2020-08-30,-0.1
2020-08-31,0.145
2020-09-01,-0.004
2020-09-02,0.268
2020-09-03,0.213
2020-09-04,-0.114
2020-09-05,0.033
2020-09-06,0.372
2020-09-07,0.19
2020-09-08,-0.311
2020-09-09,0.264
2020-09-10,-0.224
2020-09-11,0.476
2020-09-12,0.367
2020-09-13,0.161
2020-09-14,0.124
2020-09-15,0.021
2020-09-16,0.27
2020-09-17,-0.024
2020-09-18,0.146
2020-09-19,0.324
2020-09-20,-0.077
2020-09-21,-0.093
2020-09-22,-0.254
2020-09-23,-0.218
2020-09-24,-0.432
2020-09-25,0.284
2020-09-26,0.586
2020-09-27,0.479
2020-09-28,-0.375
2020-09-29,0.283
2020-09-30,0.478
2020-10-01,-0.048
2020-10-02,0.108
2020-10-03,-0.482
2020-10-04,0.155
2020-10-05,-0.218
2020-10-06,0.136
2020-10-07,-0.357
2020-10-08,0.232
2020-10-09,0.367
2020-10-10,-0.139
2020-10-11,-0.238
2020-10-12,-0.524
2020-10-13,0.005
2020-10-14,-0.083
2020-10-15,-0.354
2020-10-16,0.207
2020-10-17,-0.046
2020-10-18,-0.221
2020-10-19,-0.075
2020-10-20,0.38
2020-10-21,0.249
2020-10-22,0.044
2020-10-23,0.253
2020-10-24,-0.245
2020-10-25,0.089
2020-10-26,0.121
2020-10-27,-0.052
2020-10-28,0.202
2020-10-29,-0.139
2020-10-30,0.223
2020-10-31,0.235
2020-11-01,-0.737
2020-11-02,0.413
2020-11-03,-0.773
2020-11-04,-0.092
2020-11-05,0.367
2020-11-06,-0.009
2020-11-07,-0.331
2020-11-08,-0.226
2020-11-09,0.368
2020-11-10,-0.458
2020-11-11,0.396
2020-11-12,0.065
2020-11-13,-0.254
2020-11-14,-0.083
2020-11-15,-0.205
2020-11-16,0.323
2020-11-17,0.285
2020-11-18,-0.401
2020-11-19,-0.033
2020-11-20,-0.162
2020-11-21,0.442
2020-11-22,-0.298
2020-11-23,0.529
2020-11-24,0.071
2020-11-25,-0.245
2020-11-26,-0.11
2020-11-27,-0.144
2020-11-28,-0.277
2020-11-29,0.107
2020-11-30,-0.264
2020-12-01,-0.531
2020-12-02,-0.026
2020-12-03,-0.425
2020-12-04,-0.131
2020-12-05,-0.175
2020-12-06,-0.164
2020-12-07,0.64
2020-12-08,0.096
2020-12-09,0.149
2020-12-10,-0.417
2020-12-11,-0.103
2020-12-12,0.14
2020-12-13,-0.207
2020-12-14,0.334
2020-12-15,-0.257
2020-12-16,-0.0
2020-12-17,-0.084
2020-12-18,0.126
2020-12-19,-0.099
2020-12-20,0.004
2020-12-21,0.014
2020-12-22,-0.126
2020-12-23,0.216
2020-12-24,0.147
2020-12-25,0.055
2020-12-26,-0.041
2020-12-27,0.303
2020-12-28,0.014
2020-12-29,-0.006
2020-12-30,0.109
2020-12-31,0.555
2021-01-01,-0.295
2021-01-02,0.296
2021-01-03,-0.45
2021-01-04,0.141
2021-01-05,0.521
2021-01-06,0.217
2021-01-07,0.128
2021-01-08,-0.077
2021-01-09,0.089
2021-01-10,0.009
2021-01-11,-0.14
2021-01-12,-0.001
2021-01-13,0.136
2021-01-14,-0.135
2021-01-15,-0.146
2021-01-16,-0.301
2021-01-17,0.189
2021-01-18,0.233
2021-01-19,0.145
2021-01-20,0.35
2021-01-21,0.105
2021-01-22,0.19
2021-01-23,0.165
2021-01-24,0.054
2021-01-25,-0.069
2021-01-26,0.7
2021-01-27,-0.047
2021-01-28,-0.106
2021-01-29,0.202
2021-01-30,0.151
2021-01-31,-0.313
2021-02-01,0.394
2021-02-02,0.054
2021-02-03,-0.231
2021-02-04,0.413
2021-02-05,0.255
2021-02-06,-0.274
2021-02-07,0.578
2021-02-08,0.264
2021-02-09,0.077
2021-02-10,0.525
2021-02-11,0.125
2021-02-12,0.072
2021-02-13,-0.105
2021-02-14,0.243
2021-02-15,0.213
2021-02-16,0.084
2021-02-17,-0.141
2021-02-18,0.116
2021-02-19,0.06
2021-02-20,-0.293
2021-02-21,-0.332
2021-02-22,0.238
2021-02-23,-0.649
2021-02-24,0.138
2021-02-25,-0.054
2021-02-26,0.446
2021-02-27,-0.058
2021-02-28,0.265
2021-03-01,-0.031
2021-03-02,0.112
2021-03-03,0.286
2021-03-04,-0.05
2021-03-05,0.359
2021-03-06,-0.198
2021-03-07,0.162
2021-03-08,0.338
2021-03-09,0.265
2021-03-10,0.617
2021-03-11,-0.134
2021-03-12,-0.306
2021-03-13,-0.198
2021-03-14,0.265
2021-03-15,0.219
2021-03-16,0.109
2021-03-17,-0.234
2021-03-18,0.295
2021-03-19,-0.263
2021-03-20,0.405
2021-03-21,0.88
2021-03-22,0.183
2021-03-23,0.243
2021-03-24,-0.058
2021-03-25,-0.427
2021-03-26,-0.089
2021-03-27,-0.226
2021-03-28,-0.325
2021-03-29,0.562
2021-03-30,0.156
2021-03-31,0.186
2021-04-01,-0.007
2021-04-02,0.032
2021-04-03,0.35
2021-04-04,0.071
2021-04-05,0.229
2021-04-06,0.025
2021-04-07,-0.016
2021-04-08,-0.314
2021-04-09,-0.474
2021-04-10,0.007
2021-04-11,0.096
2021-04-12,-0.28
2021-04-13,0.07
2021-04-14,0.095
2021-04-15,-0.524
2021-04-16,-0.176
2021-04-17,0.194
2021-04-18,0.188
2021-04-19,-0.243
2021-04-20,0.124
2021-04-21,0.366
2021-04-22,0.298
2021-04-23,0.053
2021-04-24,-0.051
2021-04-25,-0.096
2021-04-26,0.211
2021-04-27,0.135
2021-04-28,0.256
2021-04-29,0.117
2021-04-30,0.309
2021-05-01,0.106
2021-05-02,0.3
2021-05-03,0.324
2021-05-04,-0.145
2021-05-05,-0.426
2021-05-06,0.512
2021-05-07,0.152
2021-05-08,-0.4
2021-05-09,-0.12
2021-05-10,0.296
2021-05-11,0.002
2021-05-12,-0.063
2021-05-13,0.472
2021-05-14,-0.213
2021-05-15,-0.143
2021-05-16,0.139
2021-05-17,0.189
2021-05-18,0.219
2021-05-19,0.335
2021-05-20,0.136
2021-05-21,0.217
2021-05-22,0.007
2021-05-23,0.098
2021-05-24,0.11
2021-05-25,0.14
2021-05-26,0.296
2021-05-27,0.235
2021-05-28,0.092
2021-05-29,-0.147
2021-05-30,0.099
2021-05-31,0.072
2021-06-01,0.134
2021-06-02,0.698
2021-06-03,-0.067
2021-06-04,0.198
2021-06-05,0.379
2021-06-06,0.107
2021-06-07,0.735
2021-06-08,-0.026
2021-06-09,0.171
2021-06-10,-0.144
2021-06-11,-0.018
2021-06-12,0.15
2021-06-13,0.317
2021-06-14,0.169
2021-06-15,0.433
2021-06-16,0.053
2021-06-17,-0.013
2021-06-18,0.837
2021-06-19,0.19
2021-06-20,-0.121
2021-06-21,-0.114
2021-06-22,-0.184
2021-06-23,0.342
2021-06-24,-0.022
2021-06-25,0.116
2021-06-26,0.062
2021-06-27,0.285
2021-06-28,-0.157
2021-06-29,-0.221
2021-06-30,0.143
2021-07-01,0.248
2021-07-02,0.173
2021-07-03,-0.147
2021-07-04,0.27
2021-07-05,-0.128
2021-07-06,-0.066
2021-07-07,-0.184
2021-07-08,0.444
2021-07-09,0.257
2021-07-10,0.249
2021-07-11,0.429
2021-07-12,0.868
2021-07-13,-0.399
2021-07-14,-0.127
2021-07-15,-0.093
2021-07-16,-0.158
2021-07-17,-0.222
2021-07-18,-0.004
2021-07-19,-0.261
2021-07-20,0.174
2021-07-21,0.094
2021-07-22,0.215
2021-07-23,0.222
2021-07-24,0.249
2021-07-25,-0.025
2021-07-26,0.674
2021-07-27,0.146
2021-07-28,-0.441
2021-07-29,-0.201
2021-07-30,-0.407
2021-07-31,0.085
2021-08-01,0.046
2021-08-02,-0.051
2021-08-03,0.643
2021-08-04,0.234
2021-08-05,0.283
2021-08-06,-0.181
2021-08-07,-0.2
2021-08-08,0.09
2021-08-09,0.128
2021-08-10,-0.44
2021-08-11,0.03
2021-08-12,0.084
2021-08-13,0.02
2021-08-14,-0.148
2021-08-15,-0.071
2021-08-16,0.03
2021-08-17,0.105
2021-08-18,0.249
2021-08-19,0.383
2021-08-20,-0.002
2021-08-21,-0.048
2021-08-22,0.203
2021-08-23,0.251
2021-08-24,-0.042
2021-08-25,0.301
2021-08-26,0.354
2021-08-27,0.442
2021-08-28,0.578
2021-08-29,-0.163
2021-08-30,0.084
2021-08-31,0.083
2021-09-01,0.053
2021-09-02,-0.102
2021-09-03,-0.336
2021-09-04,0.106
2021-09-05,-0.135
2021-09-06,0.104
2021-09-07,-0.142
2021-09-08,-0.228
2021-09-09,0.146
2021-09-10,0.122
2021-09-11,0.242
2021-09-12,0.692
2021-09-13,0.158
2021-09-14,0.216
2021-09-15,-0.222
2021-09-16,-0.28
2021-09-17,0.523
2021-09-18,-0.179
2021-09-19,-0.212
2021-09-20,0.069
2021-09-21,0.055
2021-09-22,-0.173
2021-09-23,-0.005
2021-09-24,0.424
2021-09-25,-0.146
2021-09-26,-0.31
2021-09-27,0.344
2021-09-28,0.218
2021-09-29,-0.094
2021-09-30,-0.363
2021-10-01,-0.128
2021-10-02,0.065
2021-10-03,0.406
2021-10-04,-0.21
2021-10-05,0.056
2021-10-06,0.269
2021-10-07,-0.587
2021-10-08,0.369
2021-10-09,-0.251
2021-10-10,0.173
2021-10-11,0.149
2021-10-12,0.384
2021-10-13,0.234
2021-10-14,-0.586
2021-10-15,-0.14
2021-10-16,0.119
2021-10-17,0.025
2021-10-18,0.214
2021-10-19,0.301
2021-10-20,0.25
2021-10-21,0.02
2021-10-22,-0.437
2021-10-23,-0.048
2021-10-24,0.197
2021-10-25,-0.225
2021-10-26,0.257
2021-10-27,0.334
2021-10-28,0.116
2021-10-29,-0.778
2021-10-30,-0.278
2021-10-31,0.608
2021-11-01,-0.073
2021-11-02,-0.476
2021-11-03,0.426
2021-11-04,0.084
2021-11-05,0.389
2021-11-06,0.158
2021-11-07,0.208
2021-11-08,0.182
2021-11-09,0.275
2021-11-10,0.718
2021-11-11,0.352
2021-11-12,-0.362
2021-11-13,0.205
2021-11-14,0.4
2021-11-15,0.417
2021-11-16,-0.039
2021-11-17,0.406
2021-11-18,0.34
2021-11-19,0.8
2021-11-20,-0.13
2021-11-21,-0.062
2021-11-22,-0.006
2021-11-23,-0.057
2021-11-24,-0.169
2021-11-25,-0.694
2021-11-26,-0.042
2021-11-27,0.183
2021-11-28,-0.058
2021-11-29,0.622
2021-11-30,0.084
2021-12-01,0.441
2021-12-02,0.153
2021-12-03,0.311
2021-12-04,0.158
2021-12-05,0.463
2021-12-06,0.096
2021-12-07,0.219
2021-12-08,0.183
2021-12-09,-0.001
2021-12-10,0.193
2021-12-11,0.706
2021-12-12,0.004
2021-12-13,0.197
2021-12-14,0.432
2021-12-15,0.399
2021-12-16,0.083
2021-12-17,-0.587
2021-12-18,0.225
2021-12-19,-0.541
2021-12-20,0.492
2021-12-21,0.127
2021-12-22,0.36
2021-12-23,-0.173
2021-12-24,-0.355
2021-12-25,0.153
2021-12-26,0.071
2021-12-27,-0.058
2021-12-28,0.104
2021-12-29,0.855
2021-12-30,0.314
2021-12-31,0.374
2022-01-01,0.316
2022-01-02,0.494
2022-01-03,0.027
2022-01-04,-0.495
2022-01-05,0.027
2022-01-06,0.307
2022-01-07,-0.192
2022-01-08,0.031
2022-01-09,-0.114
2022-01-10,0.501
2022-01-11,0.29
2022-01-12,0.262
2022-01-13,0.254
2022-01-14,0.07
2022-01-15,0.135
2022-01-16,-0.252
2022-01-17,-0.532
2022-01-18,0.122
2022-01-19,0.171
2022-01-20,0.419
2022-01-21,0.52
2022-01-22,0.52
2022-01-23,-0.199
2022-01-24,-0.019
2022-01-25,0.214
2022-01-26,0.789
2022-01-27,0.494
2022-01-28,0.393
2022-01-29,-0.029
2022-01-30,-0.167
2022-01-31,0.301
2022-02-01,-0.228
2022-02-02,0.013
2022-02-03,0.048
2022-02-04,0.526
2022-02-05,-0.019
2022-02-06,-0.603
2022-02-07,0.221
2022-02-08,-0.116
2022-02-09,0.092
2022-02-10,0.056
2022-02-11,0.003
2022-02-12,0.301
2022-02-13,-0.349
2022-02-14,-0.065
2022-02-15,0.272
2022-02-16,-0.092
2022-02-17,-0.37
2022-02-18,0.267
2022-02-19,0.394
2022-02-20,0.067
2022-02-21,-0.469
2022-02-22,0.278
2022-02-23,-0.385
2022-02-24,0.166
2022-02-25,-0.168
2022-02-26,-0.245
2022-02-27,-0.044
2022-02-28,0.029
2022-03-01,-0.1
2022-03-02,0.245
2022-03-03,-0.045
2022-03-04,0.354
2022-03-05,0.159
2022-03-06,-0.115
2022-03-07,-0.162
2022-03-08,-0.381
2022-03-09,0.161
2022-03-10,-0.019
2022-03-11,-0.584
2022-03-12,-0.07
2022-03-13,-0.172
2022-03-14,0.521
2022-03-15,-0.397
2022-03-16,-0.324
2022-03-17,0.391
2022-03-18,0.46
2022-03-19,-0.129
2022-03-20,-0.097
2022-03-21,0.253
2022-03-22,-0.572
2022-03-23,-0.441
2022-03-24,0.001
2022-03-25,0.514
2022-03-26,-0.042
2022-03-27,0.108
2022-03-28,0.397
2022-03-29,0.67
2022-03-30,-0.082
2022-03-31,0.075
2022-04-01,0.59
2022-04-02,-0.346
2022-04-03,0.368
2022-04-04,-0.205
2022-04-05,0.109
2022-04-06,0.012
2022-04-07,-0.188
2022-04-08,-0.195
2022-04-09,0.157
2022-04-10,0.359
2022-04-11,0.044
2022-04-12,0.1
2022-04-13,0.24
2022-04-14,-0.192
2022-04-15,0.287
2022-04-16,0.309
2022-04-17,0.809
2022-04-18,-0.025
2022-04-19,-0.048
2022-04-20,0.295
2022-04-21,0.309
2022-04-22,-0.07
2022-04-23,-0.033
2022-04-24,0.232
2022-04-25,-0.152
